Parameter Name,Latitude,Longitude,Sample Collection Start Time,ppm,forest,open_land,water,wetland,transitional,urban_public_institution,commercial,transportation,crop_land,medium_density_residential,industrial,outdoor_temperature,solar_radiation,wind_speed_resultant
Suspended particulate (TSP),42.108983,-72.594811,1.0,0.035877192999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.104538,-72.580644,1.0,0.049421053,0.0,0.0,0.0,0.0,0.0,0.0,0.8053097345129999,0.0,0.0,0.194690265487,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.104816,-72.624256,1.0,0.084545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.23,0.71,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.645091,-71.302005,1.0,0.06430555600000001,0.0,0.0,0.08,0.0,0.0,0.0,0.81,0.0,0.0,0.11,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.416763,-71.110608,1.0,0.052476190000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.5,0.0,0.14,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.375097,-71.124497,1.0,0.064,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.5,0.0,0.39,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.293985,-71.409783,1.0,0.054566667000000006,0.005,0.0,0.0,0.0,0.0,0.0,0.285,0.5,0.0,0.21,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.478984,-71.152832,1.0,0.05813559300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.256505576208,0.371747211896,0.0,0.371747211896,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.335251,-71.129742,1.0,0.047733332999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.27732,-71.237,1.0,0.049185185,0.04,0.0,0.0,0.0,0.0,0.0,0.18,0.5,0.0,0.28,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.274821,-71.031994,1.0,0.07973999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.47,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.212875,-71.335058,1.0,0.048517857000000005,0.392156862745,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.392156862745,0.0313725490196,0.06666666666669999,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.192877,-71.195053,1.0,0.045066667000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.230769230769,0.384615384615,0.0,0.384615384615,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.079822,-71.014768,1.0,0.05287719300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.404761904762,0.0,0.0,0.595238095238,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.402597,-70.992272,1.0,0.06605357099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.329542,-71.067828,1.0,0.058415094,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.5,0.0,0.01,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.343987,-71.091163,1.0,0.06116949200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.271276595745,0.531914893617,0.0,0.196808510638,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.392041,-71.034495,1.0,0.055578947,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.01,0.0,0.4,0.04,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.57509,-71.790906,1.0,0.06420000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.62,0.12,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.5837,-71.803407,1.0,0.056474576,0.02,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.0,0.24,0.46,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.258704,-71.800072,1.0,0.051481480999999996,0.0,0.0,0.0,0.0,0.0,0.0584415584416,0.233766233766,0.441558441558,0.0,0.103896103896,0.16233766233799998,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.273982,-71.759515,1.0,0.0659375,0.0,0.0,0.025,0.0,0.0,0.07,0.04,0.5,0.0,0.215,0.15,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.260102,-71.798375,1.0,0.065901639,0.0,0.0,0.0,0.0,0.0,0.08724832214770001,0.342281879195,0.456375838926,0.0,0.0805369127517,0.0335570469799,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.273704,-71.799516,1.0,0.061303570999999994,0.0,0.0,0.05,0.0,0.0,0.0,0.66,0.04,0.0,0.25,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.574532,-71.995633,1.0,0.060444444000000014,0.7441860465119999,0.0,0.0,0.0,0.0,0.0,0.209302325581,0.0,0.0,0.046511627907,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.263426,-71.802016,1.0,0.044765957,0.0,0.0,0.0,0.0,0.0,0.0,0.544554455446,0.019801980198,0.0,0.435643564356,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.250093,-71.82396,1.0,0.054571429000000005,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.86,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.593698,-72.22786,1.0,0.051528302000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.42,0.27,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.528133,-71.468129,1.0,0.0558014355,0.7114427860699999,0.0,0.0,0.0,0.0,0.0,0.2885572139300001,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.917582,-71.999525,1.0,0.05888235300000001,0.953488372093,0.0,0.0,0.046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.935914,-72.277586,1.0,0.07475,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.470614,-71.168132,1.0,0.054483333,0.17,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.24,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.464781,-71.184243,1.0,0.05737068950000001,0.07,0.0,0.24,0.0,0.0,0.0,0.21,0.0,0.0,0.48,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.471169,-71.166188,1.0,0.060344827999999996,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.16,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.46367,-71.167299,1.0,0.04154386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.474225,-71.152299,1.0,0.058337209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.488669,-71.179799,1.0,0.0468,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.598665,-71.513139,1.0,0.05760000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.28,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.599221,-71.502584,1.0,0.043207547,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.60061,-71.505639,1.0,0.051561404000000005,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.34,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.750905,-71.690912,1.0,0.05940678000000001,0.8504672897200001,0.0,0.0,0.0,0.0,0.0,0.018691588785,0.0,0.0,0.130841121495,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),44.0434,-71.675081,1.0,0.047160714000000006,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.75,0.04,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.988417,-71.47479,1.0,0.055172414,0.0,0.0,0.0,0.0,0.0,0.00970873786408,0.165048543689,0.048543689320400006,0.0,0.5242718446600001,0.252427184466,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.99064,-71.458955,1.0,0.06644827600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.47,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.989251,-71.435622,1.0,0.05779661000000001,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.987584,-71.463678,1.0,0.042754386,0.0,0.0,0.1,0.0,0.0,0.06,0.57,0.0,0.0,0.0,0.27,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.758145,-71.465621,1.0,0.028148147999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.52,0.21,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.103416,-71.463402,1.0,0.034333333,0.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.47,0.32,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.199525,-71.552294,1.0,0.068619469,0.0,0.0,0.0,0.0,0.0,0.15,0.26,0.0,0.08,0.51,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),42.982032,-70.94339,1.0,0.08718492550000001,0.0,0.0,0.17,0.0,0.0,0.04,0.72,0.0,0.0,0.07,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.068022,-70.770557,1.0,0.13697826100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0873786407767,0.0,0.0,0.436893203883,0.47572815534,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.077589,-70.753665,1.0,0.023090909,0.0,0.0,0.22,0.0,0.0,0.0,0.3,0.12,0.0,0.3,0.06,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.084255,-70.79061,1.0,0.01947619,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.33,0.49,0.11,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.193696,-70.875059,1.0,0.054320755000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.38,0.05,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.30536,-70.973396,1.0,0.04745283,0.08,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.24,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),43.353131,-71.999528,1.0,0.05062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.354839,-74.457651,1.0,0.035827585999999995,0.0,0.0,0.26,0.0,0.0,0.0,0.07,0.06,0.0,0.61,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.600395,-74.749328,1.0,0.035563636,0.72,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.858156,-73.962638,1.0,0.03784375,0.0,0.0,0.02,0.0,0.0,0.24,0.24,0.31,0.0,0.19,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.886766,-74.037084,1.0,0.04654717,0.0,0.0,0.0,0.0,0.0,0.14529914529899998,0.854700854701,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.923155,-74.095697,1.0,0.044206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.909090909091,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),41.062875,-74.098754,1.0,0.047634145999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11811023622,0.787401574803,0.0944881889764,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.898447,-74.827663,1.0,0.04665625,0.0,0.0,0.0,0.0,0.0,0.0,0.0291262135922,0.0,0.349514563107,0.621359223301,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.116222,-74.640435,1.0,0.052375,0.0289855072464,0.0,0.0,0.0,0.0,0.0,0.0821256038647,0.0,0.724637681159,0.0821256038647,0.0821256038647,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.064555,-74.83433,1.0,0.0455625,0.0,0.0,0.0,0.0,0.0,0.0,0.248120300752,0.0,0.7518796992479999,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.03789,-74.693771,1.0,0.048592592999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.137404580153,0.0,0.763358778626,0.0992366412214,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.682338,-74.855441,1.0,0.045074074000000006,0.61,0.0,0.0,0.05,0.0,0.0,0.3,0.04,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.794282,-74.937665,1.0,0.04725,0.0,0.0,0.0,0.117647058824,0.0,0.0,0.127450980392,0.0,0.35294117647100004,0.401960784314,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.948724,-75.121009,1.0,0.041774194,0.0,0.0,0.0,0.0,0.12,0.0,0.7,0.11,0.0,0.07,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.945669,-75.128509,1.0,0.05347619000000002,0.0,0.0,0.06,0.0,0.0,0.0,0.29,0.0,0.0,0.12,0.53,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.925669,-75.040727,1.0,0.052327586,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.46,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.923169,-75.061561,1.0,0.043416667,0.0,0.0,0.23,0.0,0.0,0.0,0.04,0.0,0.0,0.73,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.100392,-74.802944,1.0,0.04926315800000002,0.11,0.0,0.02,0.05,0.0,0.04,0.18,0.21,0.39,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.268726,-74.734051,1.0,0.039366667,0.88,0.0,0.0,0.09,0.0,0.0,0.03,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.484283,-74.994897,1.0,0.055967742,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.424559,-75.189074,1.0,0.058970588,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.47,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.315948,-75.010176,1.0,0.051030303000000006,0.19,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.25,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.740101,-74.164589,1.0,0.043534884,0.0,0.0,0.2,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.38,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.702046,-74.138755,1.0,0.053576270999999995,0.0,0.0,0.0,0.0,0.0,0.17,0.5,0.16,0.0,0.0,0.17,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.764268,-74.302926,1.0,0.057096774,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.761768,-74.20959,1.0,0.072758621,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.18,0.0,0.34,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.727601,-74.235702,1.0,0.07792857099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.310344827586,0.0,0.0,0.689655172414,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.553438,-74.139031,1.0,0.049423728999999986,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.96,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.766768,-74.220146,1.0,0.048742857,0.0,0.0,0.0,0.0,0.0,0.0,0.723333333333,0.22,0.0,0.05333333333330001,0.0033333333333300003,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.8026,-74.23848,1.0,0.049257142999999996,0.31,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.5,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.678726,-75.097676,1.0,0.04197619,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.52,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.709558,-75.123232,1.0,0.046235294,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.39,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.758724,-75.291575,1.0,0.046568966,0.256637168142,0.0,0.0,0.0,0.0,0.0,0.115044247788,0.0,0.6283185840709999,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.832058,-75.146843,1.0,0.045969697000000004,0.0,0.0,0.0,0.0,0.0,0.148148148148,0.15740740740700002,0.0,0.0,0.694444444444,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.668159,-74.102365,1.0,0.060377778,0.0,0.0,0.33,0.0,0.0,0.0,0.16,0.49,0.0,0.02,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.747046,-74.024863,1.0,0.061754098,0.0,0.0,0.36,0.0,0.0,0.0,0.04,0.12,0.0,0.48,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.680936,-74.119309,1.0,0.058357143000000014,0.0,0.0,0.76,0.0,0.0,0.19,0.0,0.0,0.0,0.05,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.725454,-74.05229,1.0,0.051637931000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.74,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.733158,-74.093754,1.0,0.046721310999999995,0.0,0.0,0.37,0.34,0.06,0.0,0.0,0.0,0.0,0.23,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.722046,-74.045141,1.0,0.044525424,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.02,0.0,0.36,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.695659,-74.056529,1.0,0.056606061,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.722046,-74.053752,1.0,0.047262295,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.799268,-74.049029,1.0,0.0396,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.17,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.515262,-74.806671,1.0,0.05142623,0.0,0.0,0.0,0.0,0.0,0.115384615385,0.0320512820513,0.0,0.641025641026,0.211538461538,0.0,76.994401,0.5857140000000001,4.763196199999999
Suspended particulate (TSP),40.616769,-74.839888,1.0,0.061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.517881,-75.062116,1.0,0.036466667,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.37,0.33,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.313441,-74.604045,1.0,0.061254902,0.0,0.0,0.13609467455600002,0.0,0.0,0.0,0.0,0.0,0.591715976331,0.27218934911200005,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.270109,-74.522098,1.0,0.077568966,0.0,0.0,0.0,0.0,0.0,0.0,0.310344827586,0.0,0.0,0.689655172414,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.217887,-74.769328,1.0,0.034153846,0.0,0.0,0.32,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.31594,-74.853776,1.0,0.043785714,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.01,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.22122,-74.769328,1.0,0.039034482999999995,0.0,0.0,0.14,0.0,0.0,0.0,0.82,0.0,0.0,0.04,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.577604,-74.216533,1.0,0.050614035,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.67,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.543715,-74.350149,1.0,0.07043333299999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.382607,-74.531821,1.0,0.08,0.11,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.61,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.567882,-74.28598,1.0,0.059363636,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.45,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.556772,-74.252646,1.0,0.081418182,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.64,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.437885,-74.262646,1.0,0.058290909,0.75,0.0,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.510383,-74.271257,1.0,0.088963636,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.41,0.06,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.516494,-74.287924,1.0,0.058881355999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.46,0.29,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.579825,-74.503488,1.0,0.038555556000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.25641025641,0.0,0.0,0.74358974359,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.46955,-74.311814,1.0,0.046072727,0.0288461538462,0.0,0.0,0.0,0.0,0.0384615384615,0.0,0.0,0.0,0.346153846154,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.439274,-74.322925,1.0,0.059884615,0.36,0.0,0.0,0.0,0.24,0.0,0.103333333333,0.0,0.0,0.103333333333,0.143333333333,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.48455,-74.281535,1.0,0.070666667,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.22,0.0,0.51,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.220391,-74.015138,1.0,0.07870909100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.419141914191,0.0,0.0,0.577557755776,0.003300330033,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.162336,-74.062639,1.0,0.057711864,0.0,0.0,0.150943396226,0.0,0.0,0.0,0.0,0.0,0.792452830189,0.05660377358490001,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.204555,-74.428484,1.0,0.053807018000000005,0.847457627119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.34011,-74.069584,1.0,0.07104347800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.31,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.900099,-74.399597,1.0,0.09382352900000004,0.52,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.07,0.33,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.890932,-74.56877,1.0,0.07125000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.36,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.779544,-74.435431,1.0,0.07966666700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.03,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.787628,-74.676301,1.0,0.106642857,0.05,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.56,0.16,0.0,72.045159,0.2883046,4.763196199999999
Suspended particulate (TSP),39.789009,-74.200695,1.0,0.05748,0.38,0.0,0.0,0.01,0.0,0.0,0.18,0.0,0.0,0.43,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.845675,-74.089024,1.0,0.082365854,0.0,0.0,0.4,0.36,0.0,0.0,0.05,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.601507,-74.345146,1.0,0.069355932,0.08,0.0,0.18,0.0,0.0,0.0,0.17,0.0,0.0,0.57,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),39.953729,-74.195419,1.0,0.06976785699999999,0.0,0.0,0.03,0.0,0.0,0.0,0.86,0.0,0.0,0.11,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.142614,-74.272923,1.0,0.058649123,0.531914893617,0.0,0.0,0.0,0.0,0.005319148936169999,0.0,0.0,0.0478723404255,0.414893617021,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.913988,-74.188478,1.0,0.04442857100000002,0.0,0.0,0.0,0.0,0.0,0.0805369127517,0.248322147651,0.0,0.0,0.671140939597,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),40.918381,-74.168092,1.0,0.055362068999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,64.31325205769232,0.2883046,4.763196199999999
Suspended particulate (TSP),41.123152,-74.237648,1.0,0.040733333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.31325205769232,0.2883046,4.763196199999999
