,Roadway ID,From Measure,TMC,Route Number,Direction,Community(ies),Segment Begin Location,Segment End Location,Length,Lanes,Speed,AM,AM.1,AM.2,AM Average,AM.3,AM.4,PM,PM.1,PM.2,PM Average,PM.3,PM.4
724,157.0,34714.5967,129+05694,MA-27,Northbound,SHERBORN,S Main St/Woodland St/Forest St,MA-16/Washington St,1.4272727013721,2.0,30,26.206474820143885,17.33127572016461,0.9532596034877132,1.4118648255414936,0.8735491606714628,5.244604316546763,35.16424322538004,16,0.12082876872490855,1.052205212063116,1.1721414408460014,0.01982815598149372
725,157.0,37096.2782,129+05695,MA-27,Northbound,SHERBORN,MA-16/Washington St,MA-16/Eliot St,0.402422488319186,2.0,30,22.883197883197884,16.19300361881785,0.2762740159728627,1.3547057608920088,0.7627732627732627,9.4008694008694,28.975061324611612,16.833333333333332,0.05443262895906731,1.0698855699631733,0.9658353774870537,0.44153720359771054
726,157.0,37740.4675,129+05696,MA-27,Northbound,SHERBORN,MA-16/Eliot St,Lake St,0.474298836183554,2.0,30,35.72194334887056,15.333333333333334,0.02751798393045768,1.0357779149540545,1.190731444962352,0.0322696306920043,35.257383966244724, ,0.038014843390179354,1.0494255624700817,1.1752461322081575,
727,157.0,38500.317,129+05697,MA-27,Northbound,"NATICK, SHERBORN",Lake St,MA-135/Central St,2.32525898404019,2.0,35,27.645403034180223,16.686567164179106,1.0604507156551781,1.2660332698614194,0.789868658119435,0.7347834033997441,33.24891712388103, ,0.2099344601719828,1.0526658618563325,0.9499690606823151,
728,157.0,42238.0962,129+05698,MA-27,Northbound,NATICK,MA-135/Central St,MA-9/Worcester St/Worcester Rd,1.31735320921505,2.0,30,25.445513381143957,16.153061224489797,0.5565760287130823,1.2182894302683678,0.8481837793714653,1.0285114570578975,25.878328741965106,16.22613065326633,0.5046232588684254,1.1979135248301191,0.8626109580655036,2.7410468319559227
729,157.0,44475.2136,129+05699,MA-27,Northbound,"NATICK, WAYLAND",MA-9/Worcester St/Worcester Rd,MA-30/Commonwealth Rd,1.17905968278577,2.0,30,25.790034233548877,17.3,0.3849394581007317,1.1632400224182178,0.8596678077849625,0.798782807151008,26.37233310392292,16.87704918032787,0.3243729527369603,1.1375557817270805,0.8790777701307639,1.6792842395044734
730,157.0,46563.1459,129+05700,MA-27,Northbound,WAYLAND,MA-30/Commonwealth Rd,Old Connecticut Path,2.23642985101279,2.0,35,30.244038461538462,17.5,0.4901273848157217,1.1241884923284309,0.8641153846153846,0.023076923076923078,31.427365728900256, ,0.3230707835175446,1.0818596853866749,0.8979247351114359,
731,157.0,50158.0399,129+06318,MA-27,Northbound,WAYLAND,Old Connecticut Path,US-20/Boston Post Rd,1.03430186579193,2.0,35,27.849946638207044,12.545263157894738,0.5044662806667493,1.2926416149972793,0.7957127610916298,6.08324439701174,28.236602357984996,13.6578073089701,0.4739531905090133,1.274940927509276,0.8067600673709999,4.839228295819936
732,157.0,51818.2105,129+05652,MA-27,Northbound,WAYLAND,US-20/Boston Post Rd,MA-27/Old Sudbury Rd,0.0874300290381535,2.0,25,23.969033232628398,15.586206896551724,0.00028238783602996254,1.001291948952261,0.9587613293051359,3.504531722054381,24.505135730007336,15.482142857142858,-0.004505589361893436,1,0.9802054292002934,1.2325752017608216
733,157.0,51818.2105,129+05701,MA-27,Northbound,WAYLAND,MA-27/Old Sudbury Rd,MA-126/Library Ln/Concord Rd,0.123131459931982,2.0,25,25.211783084133007,15.466346153846153,-0.0024823783626416462,1,1.0084713233653202,2.7850926132559697,25.491559086395235,16.048387096774192,0,1,1.0196623634558093,1.2313803376365442
734,157.0,52013.209,129+05702,MA-27,Northbound,WAYLAND,MA-126/Library Ln/Concord Rd,Glezen Ln,0.737159013469512,2.0,40,40.18312428734322,16.666666666666668,0,0.9954427563662368,1.0045781071835804,0.04104903078677309,40.76690435210229, ,0,1,1.0191726088025572,
735,157.0,53251.3551,129+05703,MA-27,Northbound,WAYLAND,Glezen Ln,River Rd,0.579826449584381,2.0,40,41.294569918308504, ,0,1,1.0323642479577126,,41.112977099236645, ,-0.002331722747128784,0.9972520331241412,1.027824427480916,
736,157.0,54177.2679,129+05704,MA-27,Northbound,"SUDBURY, WAYLAND",River Rd,Hudson Rd,2.09247439513144,2.0,40,35.515564560692575, ,0.047569226121164654,1.0136400883753256,0.8878891140173144,,34.22965480236094, ,0.18037001434343702,1.051719633395688,0.8557413700590235,
737,157.0,57539.1487,129+05705,MA-27,Northbound,SUDBURY,Hudson Rd,Marlboro Rd,1.26498353826827,2.0,35,38.084715937657116, ,-0.004442903997469383,0.9977755922403153,1.0881347410759177,,38.5462746408286, ,0,1,1.1013221325951028,
738,157.0,59567.957,129+05706,MA-27,Northbound,"MAYNARD, SUDBURY",Marlboro Rd,MA-117/Great Rd,1.89715300187601,2.0,35,36.82144420131291, ,0,1,1.0520412628946545,,36.4769490707217, ,0,1,1.0421985448777629,
739,157.0,62668.6735,129+05707,MA-27,Northbound,MAYNARD,MA-117/Great Rd,MA-62/Main St/Summer St,0.708668661603809,2.0,30,24.886183165696135,17.325581395348838,0.13376416203569041,1.0849393746011489,0.8295394388565378,0.6829010058231868,23.673791076676462,15.986301369863014,0.2212648501620047,1.1405017435758542,0.7891263692225488,2.3403686882180073
740,157.0,63904.5033,129+05708,MA-27,Northbound,"ACTON, MAYNARD",MA-62/Main St/Summer St,School St,1.94428106942512,2.0,30,30.771302816901407,16,0.3600085471551848,1.1049255925987376,1.0257100938967136,0.01056338028169014,29.432078559738134,15.488095238095237,0.5325116006390518,1.1552021353500528,0.9810692853246045,1.0310965630114566
741,157.0,67048.8159,129+05709,MA-27,Northbound,ACTON,School St,MA-111/Massachusetts Ave,1.03819165619499,2.0,35,29.336606150426082,15.8,0.34357980958134404,1.1930487057887458,0.8381887471550309,0.2778806965542794,27.010140028971513,15.852631578947369,0.5264693257859514,1.295809646394222,0.7717182865420432,2.7522935779816518
742,157.0,68715.2823,129+05710,MA-27,Northbound,ACTON,MA-111/Massachusetts Ave,MA-2,0.248590565168583,2.0,30,26.704737335834896,12.723809523809523,0,1,0.8901579111944965,1.477485928705441,26.31778343228725,15.152941176470588,0,1,0.8772594477429083,1.441899915182358
743,157.0,69269.4423,129+08740,MA-27,Northbound,ACTON,MA-2,Concord Rd/Newtown Rd,0.822193090853122,2.0,35,33.116283452695065,16.076923076923077,0.03871841337001536,1.0266852573770024,0.946179527219859,0.14700339238597815,32.61942423283771,16.842105263157894,0.06140872937211017,1.0423237319367666,0.9319835495096488,0.36064536539069914
744,157.0,70745.933,129+08741,MA-27,Northbound,ACTON,Concord Rd/Newtown Rd,MA-119/MA-2A/Great Rd,1.29254529729325,2.0,40,33.62837538733953, ,0.1519268675501393,1.0705245075131802,0.8407093846834883,,33.32588532883643,17,0.17285934084620713,1.0802413692772839,0.8331471332209107,0.10118043844856661
745,157.0,72992.7461,129+08742,MA-27,Northbound,"ACTON, CARLISLE, WESTFORD",MA-119/MA-2A/Great Rd,MA-225/Carlisle Rd,2.70606477977294,2.0,40,36.52217320640817, ,0.17289115159292123,1.0404638241333495,0.9130543301602042,,36.81284998526378, ,0.13778819271576914,1.0322482506845148,0.9203212496315946,
746,158.0,0.0,129-08741,MA-27,Southbound,"ACTON, CARLISLE, WESTFORD",MA-225/Carlisle Rd,MA-119/MA-2A/Great Rd,2.70600565362333,2.0,40,37.11500216169477, ,0.10188003209443597,1.0238447470499845,0.9278750540423693,,36.78558052434457, ,0.141054667852476,1.0330134650138725,0.9196395131086141,
747,158.0,4393.6548,129-08740,MA-27,Southbound,ACTON,MA-119/MA-2A/Great Rd,Concord Rd/Newtown Rd,1.29241886994113,2.0,40,34.058066211245404, ,0.1228192589872692,1.0570183220829314,0.8514516552811351,,34.036479444122755, ,0.12426329335358854,1.0576887089365612,0.8509119861030688,
748,158.0,6640.5429,129-05710,MA-27,Southbound,ACTON,Concord Rd/Newtown Rd,MA-2,0.822204158762004,2.0,35,33.682432432432435,11,0.013679955913085351,1.0094282848545637,0.9623552123552125,0.016891891891891893,33.115363436123346,11.333333333333334,0.03876032076641511,1.026713780918728,0.9461532410320956,0.04955947136563877
749,158.0,8110.7322,129-05709,MA-27,Southbound,ACTON,MA-2,MA-111/Massachusetts Ave,0.248567727818047,2.0,30,19.408800567778567,13.2936,0.14699826592084564,1.2365524554795773,0.6469600189259522,17.7430801987225,22.407742998352553,14.043636363636363,0.04415702476494188,1.0710583391537698,0.7469247666117518,6.7957166392092265
750,158.0,8671.1935,129-05708,MA-27,Southbound,ACTON,MA-111/Massachusetts Ave,School St,1.03898754178112,2.0,35,30.362817089452605,15.733333333333333,0.21963712586378525,1.11979069332835,0.8675090596986459,0.30040053404539385,31.113317191283294,13.571428571428571,0.1701121849428806,1.0927796541580412,0.8889519197509512,0.30508474576271183
751,158.0,10337.6599,129-05707,MA-27,Southbound,"ACTON, MAYNARD",School St,MA-62/Main St/Summer St,1.94436217204273,2.0,30,30.279566305254377,16.75,0.42159302299175794,1.1228694512080915,1.0093188768418127,0.040033361134278564,31.38645418326693, ,0.28571784079119,1.0832698654480832,1.046215139442231,
752,158.0,13463.2902,129-05706,MA-27,Southbound,MAYNARD,MA-62/Main St/Summer St,MA-117/Great Rd,0.708493885765738,2.0,30,23.35323482428115,16.52409638554217,0.24585800061638596,1.156156746727318,0.7784411608093716,1.988817891373802,24.200573065902578,16.810344827586206,0.18212395779543944,1.1156760596732183,0.8066857688634193,1.2464183381088825
753,158.0,14717.145,129-05705,MA-27,Southbound,"MAYNARD, SUDBURY",MA-117/Great Rd,Marlboro Rd,1.89742691770314,2.0,35,36.56883116883117, ,0,1,1.0448237476808906,,37.489684813753584, ,0,1,1.071133851821531,
754,158.0,17811.6652,129-05704,MA-27,Southbound,SUDBURY,Marlboro Rd,Hudson Rd,1.26372484572305,2.0,35,31.769248086447547,16.784615384615385,0.33741099995968593,1.164648275568846,0.9076928024699299,0.8779828905898244,34.08440420560748,17,0.1752966669463878,1.0855404652756953,0.9738401201602136,0.052570093457943924
755,158.0,19833.2961,129-05703,MA-27,Southbound,"SUDBURY, WAYLAND",Hudson Rd,River Rd,2.09228975225855,2.0,40,30.149827423909635,18,0.6766349470705437,1.1940366853128659,0.7537456855977409,0.03765296517100721,35.702552204176335, ,0.029052403661726345,1.0083312754259868,0.8925638051044084,
756,158.0,23209.1074,129-05702,MA-27,Southbound,WAYLAND,River Rd,Glezen Ln,0.579400954673144,2.0,40,40.20183486238532,16.5,0.016834238644754196,1.0198539479689641,1.0050458715596329,0.02246770267740124,41.25906925613778, ,0,1,1.0314767314034445,
757,158.0,24135.0202,129-05701,MA-27,Southbound,WAYLAND,Glezen Ln,MA-126/Library Ln/Concord Rd,0.735846495418668,2.0,40,38.00455486542443,13.041666666666666,0.05795389451121524,1.0525054205118707,0.9501138716356108,0.5962732919254659,39.258704605016845,13.2,0.020841732704496074,1.0188823192828536,0.9814676151254211,0.11231748408835643
758,158.0,25359.3953,129-06318,MA-27,Southbound,WAYLAND,MA-126/Library Ln/Concord Rd,US-20/Boston Post Rd,0.122589713484119,2.0,25,18.27541268462207,15.08440366972477,0.0681386565732115,1.203803185167578,0.7310165073848828,28.41007819287576,19.291594000697593,15.72207563764292,0.04693839693379759,1.1403930644198954,0.7716637600279037,23.79490756888734
759,158.0,25568.1648,129-05700,MA-27,Southbound,WAYLAND,US-20/Boston Post Rd,Old Connecticut Path,1.03460171669652,2.0,35,31.611499436302143,15.793103448275861,0.23938283524926085,1.1388260804439467,0.9031856981800612,0.3923337091319053,32.66598150051387,16.2,0.17599253130314585,1.1020639315378808,0.9333137571575392,0.07708119218910586
760,158.0,27228.3354,129-05699,MA-27,Southbound,WAYLAND,Old Connecticut Path,MA-30/Commonwealth Rd,2.23613300250757,2.0,35,30.092436974789916,16.77777777777778,0.5124111796734492,1.1298519966489806,0.8597839135654262,0.11635423400129283,30.768979591836736, ,0.41437788751825755,1.1050090204817997,0.8791137026239068,
761,158.0,30814.9839,129-05698,MA-27,Southbound,"NATICK, WAYLAND",MA-30/Commonwealth Rd,MA-9/Worcester St/Worcester Rd,1.17923842904834,2.0,30,27.269767441860466,14.55,0.2361292709709617,1.1001193928023194,0.9089922480620155,0.2536997885835095,26.668558951965064,15.94,0.2946213415601444,1.1249201748784203,0.8889519650655021,0.6550218340611353
762,158.0,32906.6348,129-05697,MA-27,Southbound,NATICK,MA-9/Worcester St/Worcester Rd,MA-135/Central St,1.31712263057643,2.0,30,24.620856610800743,17.125,0.5755276189636618,1.2184791323157913,0.8206952203600247,0.3575418994413408,23.807248430856447,16.015,0.6852209956934736,1.2601204245475575,0.7935749476952149,4.859283255719782
763,158.0,35141.1226,129-05696,MA-27,Southbound,"NATICK, SHERBORN",MA-135/Central St,Lake St,2.32547248443637,2.0,35,33.05343819318411,16.333333333333332,0.23477182068703373,1.058891356337547,0.9443839483766888,0.036297640653357534,33.19418288344842, ,0.21687335301453947,1.0544016137674534,0.9484052252413834,
764,158.0,38886.0583,129-05695,MA-27,Southbound,SHERBORN,Lake St,MA-16/Eliot St,0.474029553067523,2.0,30,34.402243181238845,17.25,0.014119730315141243,1.0173755186721993,1.1467414393746282,0.12235534030079022,22.880784134944154,10.893532338308457,0.43041980026256743,1.5296678555061867,0.7626928044981385,13.745156143150217
765,158.0,39635.2367,129-05694,MA-27,Southbound,SHERBORN,MA-16/Eliot St,MA-16/Washington St,0.40264211091735,2.0,30,28.55236028214867,15.4,0.09115916249746459,1.120747976131656,0.9517453427382889,1.5463917525773194,24.397362637362637,16.627551020408163,0.23525662397394176,1.3116171807437302,0.8132454212454212,5.169230769230769
766,158.0,40290.097,129-05693,MA-27,Southbound,SHERBORN,MA-16/Washington St,S Main St/Woodland St/Forest St,1.42758590429534,2.0,30,35.05565765292728,17.4,0.1284004049859493,1.0554644379039446,1.1685219217642426,0.07876082961407194,36.44634146341463,18,0.035167365749311674,1.0151910593588973,1.2148780487804878,0.013303769401330377
767,158.0,42671.7785,129-05692,MA-27,Southbound,SHERBORN,S Main St/Woodland St/Forest St,MA-115/Bullard St,0.799228968360871,2.0,40,39.740710156895126,14.285714285714286,0.007821901759921257,1.0065245397498235,0.9935177539223782,0.11560693641618497,40.74216335540839,18,0,1,1.0185540838852096,0.013245033112582781
768,158.0,44092.8223,129-05691,MA-27,Southbound,"MEDFIELD, SHERBORN",MA-115/Bullard St,West St (Medfield),2.25107397348761,2.0,55,46.35781766650921, ,0.21223143634409647,1.0785667340877017,0.8428694121183493,,46.18515358361775, ,0.2231236875345144,1.0825989765190565,0.8397300651566864,
769,158.0,47709.6785,129-05690,MA-27,Southbound,MEDFIELD,West St (Medfield),MA-109/Main St,0.885179707788318,2.0,40,33.75051546391752,18,0.13820222663548853,1.0962795528132447,0.8437628865979381,0.12371134020618557,30.1078360891445,16.970588235294116,0.3285920335540389,1.2289159503342886,0.7526959022286125,0.48885693745506836
770,158.0,49159.8278,129-05689,MA-27,Southbound,MEDFIELD,MA-109/Main St,South St,1.10981090515225,2.0,40,34.68727503705272,18,0.07000052506230037,1.037844568693996,0.867181875926318,0.025407579928011858,35.22319897084048,14.333333333333334,0.040792350803061206,1.0220536763228858,0.880579974271012,0.038593481989708404
771,158.0,51014.8838,129-05688,MA-27,Southbound,"MEDFIELD, WALPOLE",South St,Elm St,2.88408833637645,2.0,40,38.15595805529075, ,0.20907795802760898,1.0483290693955867,0.9538989513822689,,39.247520976353925, ,0.08294342883871941,1.0191726510344292,0.9811880244088481,
772,158.0,55639.8351,129-05687,MA-27,Southbound,WALPOLE,Elm St,Washington St,1.3729762741621,2.0,35,26.11902373788031,16.694915254237287,0.49659500218828523,1.1868743759760374,0.7462578210822945,0.5917753259779337,26.683071268123342,15.826086956521738,0.42992396237646346,1.161785301568108,0.7623734648035241,0.8454155605472738
773,158.0,57841.253,129-05686,MA-27,Southbound,WALPOLE,Washington St,US-1/Boston Providence Tpke,0.700773498631209,2.0,35,27.331604297888106,16.7027027027027,0.26424696975182305,1.2073934497343022,0.7809029799396602,0.41126343090033346,26.667828106852497,16.6793893129771,0.30253806767501823,1.2374461042637517,0.7619379459100714,1.8257839721254354
774,158.0,58991.1749,129-05685,MA-27,Southbound,"SHARON, WALPOLE",US-1/Boston Providence Tpke,Moose Hill St,0.46434370172308,2.0,40,33.76145775814467,15,0,1,0.8440364439536168,0.016565433462175594,34.69971218420211,16.714285714285715,0,1,0.8674928046050528,0.1343140390150304
775,158.0,59724.9847,129-06317,MA-27,Southbound,SHARON,Moose Hill St,Norwood St/Edge Hill Rd,0.648397052187739,2.0,35,35.731620903454385,18,0.11618299228425366,1.1194566322104065,1.0209034543844109,0.01771479185119575,36.68890020366599, ,0.08777480391308701,1.0902479981126054,1.048254291533314,
776,158.0,60781.7256,129-05684,MA-27,Southbound,SHARON,Norwood St/Edge Hill Rd,Post Office Sq,2.07146814620177,2.0,25,32.54214070118412, ,0.16376462139848158,1.0447991209982948,1.3016856280473648,,32.75754527162978, ,0.1386499815130251,1.0379288105402167,1.3103018108651912,
777,158.0,64110.3554,129-05683,MA-27,Southbound,SHARON,Post Office Sq,Bay Rd,2.0523815025872,2.0,35,34.83684707363121, ,0.2066597975117319,1.0620938204251593,0.9953384878180346,,34.88757264193116, ,0.2015202289051028,1.0605495653065278,0.9967877897694617,
778,158.0,67402.2991,129-05682,MA-27,Southbound,"SHARON, STOUGHTON",Bay Rd,West St (Stoughton),1.16721956086332,2.0,25,32.75212224108659,17.5,0.0784797278738214,1.0381006687056138,1.3100848896434636,0.02037351443123939,32.709500609013396, ,0.08126598070876678,1.0394533504626786,1.308380024360536,
779,158.0,69303.5497,129-06316,MA-27,Southbound,STOUGHTON,West St (Stoughton),MA-138/Washington St/Porter St,1.51372136553212,2.0,40,29.926034063260342, ,0.10514214636078556,1.035887345929949,0.7481508515815085,,29.208934224410832,17,0.17965169618791998,1.0613191074288604,0.7302233556102709,0.08441786844882167
780,158.0,71744.3951,129-05533,MA-27,Southbound,STOUGHTON,MA-138/Washington St/Porter St,MA-139/MA-27/Pleasant St/Park St,0.0957062102692283,2.0,25,20.766729678638942,16.11864406779661,0,1,0.8306691871455577,9.368620037807183,18.64066449981943,16.237864077669904,0,1,0.7456265799927771,26.782231852654387
781,158.0,71910.6652,129-05681,MA-27,Southbound,STOUGHTON,MA-139/MA-27/Pleasant St/Park St,Turnpike St,1.92533438851645,2.0,40,36.13699163261335, ,0.0745621986018481,1.0238815775303163,0.9034247908153338,,35.7376647834275, ,0.1102818953902851,1.0353222636180157,0.8934416195856875,
782,158.0,74978.2072,129-05680,MA-27,Southbound,"BROCKTON, STOUGHTON",Turnpike St,N Pearl St,0.946437102944955,2.0,40,33.285476833575736,18,0,1,0.8321369208393934,0.01246623727404945,29.88026363969242,17.11904761904762,0.06864559440546358,1.0374741124713551,0.7470065909923105,0.461369461735628
783,158.0,76619.7771,129-05679,MA-27,Southbound,BROCKTON,N Pearl St,MA-24/Amvets Memorial Hwy,0.137885539100626,2.0,45,38.22869498855253,18,0,1,0.8495265553011674,0.030526583566522512,37.80362249761678, ,-0.004753209062607122,1,0.8400804999470395,
784,159.0,0.0,129+06480,MA-28,Northbound,"BOSTON, CAMBRIDGE",Leverett Cir,Land Blvd/John F Gilmore Brg,0.2842631020251,2.0,30,16.336156784587278,13.789835502086914,0.4123555418129681,1.6527755185034565,0.5445385594862426,40.58794220229198,18.052064631956913,14.726742301458671,0.31311504513909005,1.4956737941322722,0.6017354877318971,30.210543496001307
785,159.0,578.3529,129+06490,MA-28,Northbound,"CAMBRIDGE, SOMERVILLE",Land Blvd/John F Gilmore Brg,Somerville Ave,0.771925781923597,3.0,30,26.917209436966274,16.585365853658537,0.06654006086859643,1.0402267020126792,0.8972403145655424,0.7121146330872775,26.668395363026235,17.506493506493506,0.0825937489422004,1.0499319369931022,0.8889465121008745,0.7046979865771812
786,159.0,1827.1251,129+05814,MA-28,Northbound,SOMERVILLE,Somerville Ave,I-93 (Somerville),1.37649919119824,3.0,35,27.687097257605274,17.318181818181817,0,1,0.7910599216458649,0.19781207852540086,20.4,14.937779990044799,0.7449289740602247,1.2254901960784317,0.5828571428571429,17.687454145267793
787,159.0,4038.4271,129+05815,MA-28,Northbound,"MEDFORD, SOMERVILLE",I-93 (Somerville),Mystic Valley Pkwy/Revere Beach Pkwy,0.608008322484056,3.0,35,25.680526900491987,16.993031358885016,0.28053544129248675,1.2460803520112722,0.7337293400140568,2.732899539755594,18.743585850918475,14.121501481725387,0.8062768304825867,1.707250696559321,0.5355310243119564,27.6635797783513
788,159.0,5395.2937,129+05816,MA-28,Northbound,"MALDEN, MEDFORD",Mystic Valley Pkwy/Revere Beach Pkwy,I-93 (Medford),2.2408644489007,2.0,30,28.93088299897496,17.88888888888889,0.3101905075185689,1.0715193173018036,0.9643627666324986,0.07907453507102065,26.63267445342917,16.50625,0.71122322279043,1.1639837393802748,0.8877558151143057,1.4375561545372868
789,159.0,9210.0277,129+06481,MA-28,Northbound,"MEDFORD, STONEHAM",I-93 (Medford),Franklin St,3.49335967953821,2.0,40,31.9090421729807,15.517241379310345,0.018671142085198156,1.0028505345452305,0.7977260543245175,0.31093638313080774,32.217113276492086, ,0,1,0.8054278319123022,
790,159.0,14915.4142,129+06482,MA-28,Northbound,STONEHAM,Franklin St,Montvale Ave,0.217015903071266,2.0,30,20.158379980243662,16.248713550600343,0,1,0.6719459993414554,11.517945340796839,19.781477336317852,16.42754367934224,0,1,0.6593825778772617,16.33463905987689
791,159.0,15262.8869,129+05817,MA-28,Northbound,"READING, STONEHAM",Montvale Ave,I-95,1.34243171493853,2.0,30,23.225145304374426,16.801909307875896,0.2462112027208625,1.0764195303136073,0.7741715101458142,3.845212603242582,23.227916600350152,16.79224376731302,0.2457974339897726,1.076291103939263,0.7742638866783385,3.4473977399331526
792,159.0,17860.2403,129+06483,MA-28,Northbound,READING,I-95,MA-129/Salem St,1.43883406977305,4.0,40,25.85878872800872,17.25,0.018132170843566886,1.0054608618167151,0.6464697182002179,0.4857543204110229,26.20287356321839,17.5,0,1,0.6550718390804597,0.3908045977011494
793,159.0,20172.5117,129+06484,MA-28,Northbound,"NORTH READING, READING",MA-129/Salem St,Park St,2.75875234771076,4.0,40,35.2647108413421, ,0.22013736738088951,1.0492075255193516,0.8816177710335525,,35.80574145825995, ,0.14921343450688251,1.0333538279924253,0.8951435364564988,
794,159.0,24642.919,129+06485,MA-28,Northbound,NORTH READING,Park St,North St,1.67425235492874,4.0,40,29.496754788665505,17.333333333333332,0.05712896121760158,1.017061036542497,0.7374188697166376,0.19946176982744973,29.46760515603799,18,0.060497846128678034,1.0180671229013303,0.7366901289009498,0.061058344640434185
795,159.0,27371.908,129+05818,MA-28,Northbound,"ANDOVER, NORTH READING",North St,MA-125/By Pass Rd,1.01548990346718,4.0,40,35.27883799830365, ,0,1,0.8819709499575913,,35.36407543698252, ,0,1,0.884101885924563,
796,160.0,0.0,129-06485,MA-28,Southbound,"ANDOVER, NORTH READING",MA-125/By Pass Rd,North St,1.08875791657439,4.0,40,37.12837955695098,17,0,0.996542279558577,0.9282094889237745,0.020931449502878074,36.33255813953488, ,0.03243383598231131,1.0183703514049798,0.9083139534883721,
797,160.0,1935.6058,129-06484,MA-28,Southbound,NORTH READING,North St,Park St,1.67545919000489,4.0,40,32.46073072497123,18,0,1,0.8115182681242807,0.01726121979286536,32.03162055335969, ,0,1,0.8007905138339921,
798,160.0,4664.8748,129-06483,MA-28,Southbound,"NORTH READING, READING",Park St,MA-129/Salem St,2.75827447109381,4.0,40,33.865365436671894, ,0.41401698440595514,1.0925616636025932,0.8466341359167974,,34.88518099547511, ,0.27115600709940324,1.0606222741054203,0.8721295248868778,
799,160.0,9135.2879,129-05817,MA-28,Southbound,"READING, STONEHAM",MA-129/Salem St,I-95,1.41801397318509,4.0,40,25.075839812234122,16.85148514851485,0.24179857347675826,1.07673362895017,0.626895995305853,0.8889540853747983,26.51007252215955,17.823529411764707,0.05823564348099275,1.0184808048876866,0.6627518130539888,0.2054794520547945
800,160.0,11874.3821,129-06482,MA-28,Southbound,STONEHAM,I-95,Montvale Ave,1.34881236031826,2.0,35,23.390926498747973,15.96229802513465,0.46247400418718376,1.1542937387044163,0.6683121856785135,4.922669023420238,25.589887640449437,16.887323943661972,0.16516741185016937,1.0551042810098794,0.7311396468699839,0.7720188474084813
801,160.0,14041.8247,129-06481,MA-28,Southbound,STONEHAM,Montvale Ave,Franklin St,0.216993600657787,2.0,30,16.814676889375683,14.981447124304268,0.12331989527605436,1.1894370692687506,0.5604892296458561,42.506024096385545,18.979048450458315,15.859934853420196,0.035018608031454956,1.0537936110025068,0.6326349483486104,24.120471409864688
802,160.0,14370.4708,129-05816,MA-28,Southbound,"MEDFORD, STONEHAM",Franklin St,I-93 (Medford),3.46857635665018,2.0,40,29.065501542076664,17.192660550458715,1.0391752365602143,1.1697716604263617,0.7266375385519166,0.9604934645322367,33.75104860597089, ,0.045149285810462736,1.0073761084266009,0.8437762151492721,
803,160.0,20120.9466,129-05815,MA-28,Southbound,"MALDEN, MEDFORD",I-93 (Medford),Mystic Valley Pkwy/Revere Beach Pkwy,2.3133323369404,2.0,30,24.03112407947756,16.188925081433226,1.1491758468278563,1.2483810537027615,0.8010374693159187,5.11879949979158,27.084092501751925, ,0.4981125438696479,1.1076612590235195,0.9028030833917309,
804,160.0,24041.8349,129-05814,MA-28,Southbound,"MEDFORD, SOMERVILLE",Mystic Valley Pkwy/Revere Beach Pkwy,I-93 (Somerville),0.594506234146547,3.0,35,17.48678094131319,12.934685215751003,1.0206943939430615,2.001511891609002,0.49962231260894824,36.96397443346891,29.67516152189519,16.39344262295082,0.18287442188045855,1.1794375566979136,0.8478617577684341,0.6568557071069634
805,160.0,25423.6038,129-06490,MA-28,Southbound,SOMERVILLE,I-93 (Somerville),Somerville Ave,1.39320073542527,3.0,35,18.334286531312554,14.642051030421982,1.3442503715515466,1.418108087031116,0.5238367580375015,34.9671146697169,25.88453231433793,17.515151515151516,0.014342066643864282,1.0044608758721172,0.7395580661239408,0.32895829872071775
806,160.0,27659.6371,129-06480,MA-28,Southbound,"CAMBRIDGE, SOMERVILLE",Somerville Ave,Land Blvd/John F Gilmore Brg,0.739497175589099,3.0,35,17.68114054132291,15.212494084240417,0.7346506932277779,1.4139359359523245,0.5051754440377975,36.69995657837603,22.266863821996903,15.543735224586289,0.21784619516686865,1.1227445499218933,0.6361961091999115,7.14828897338403
807,160.0,28906.8753,129-05813,MA-28,Southbound,"BOSTON, CAMBRIDGE",Land Blvd/John F Gilmore Brg,Leverett Cir,0.283388772793898,2.0,35,16.75181789440405,13.780297304106828,0.3610397107117018,1.5520703582078283,0.47862336841154424,37.64464116345242,12.717532959539325,10.736851920925028,0.6830247137941818,2.044421672247179,0.3633580845582664,48.75284133959691
808,161.0,0.0,129+05572,MA-28,Northbound,"AVON, RANDOLPH",High St,Center St,0.821460919657591,2.0,30,35.60801695895163, ,0.015071453794659462,1.0110082805650267,1.186933898631721,,35.689092762487256,14,0.01192699344470638,1.0087115477992632,1.189636425416242,0.015290519877675842
809,161.0,1315.6228,129+06473,MA-28,Northbound,RANDOLPH,Center St,MA-139/Union St,1.30340041508598,2.0,30,33.56543156992932,16,0.15756376694170893,1.0725320163096534,1.118847718997644,0.01285071749839366,33.82497212931995, ,0.13968635453856404,1.0643024290563923,1.1274990709773318,
810,161.0,3408.8129,129+05573,MA-28,Northbound,RANDOLPH,MA-139/Union St,Warren St,0.205623099071859,4.0,30,21.832476265822784,15.19626168224299,0.10815307453106965,1.2366897676314714,0.7277492088607594,7.61867088607595,24.697630922693268,14.75,0.04259700197020627,1.093222264293828,0.8232543640897756,3.890274314214464
